ID,ra,dec,Tmag
21659291,256.5303,-24.473337,12.306
150067053,91.488203,-65.850594,14.592
350332435,83.790515,-55.063549,14.705
220521176,42.036883,-63.071411,8.804
271891064,112.854238,-73.357918,13.575
193015779,143.135561,13.931744,13.591
206545463,333.19884,-21.502228,8.751
411153570,151.86787,10.455983,10.483
201226039,358.254033,-52.5495,11.995
277019189,83.741211,-70.253815,13.991
309659416,79.372573,-61.456902,13.789
38570597,63.224578,-63.150513,14.204
141865487,93.359026,-77.855995,14.003
365639723,81.328316,8.909797,11.148
349785317,113.031709,-63.780663,13.697
405618592,202.19286,-30.984665,9.657
123267448,28.543889,-33.348305,11.874
53858164,158.988733,-34.407288,13.067
281595604,8.45901,-57.529503,9.966
364540045,71.078694,-71.962997,13.711
150187629,93.667963,-62.825684,13.939
141216628,82.055382,-74.772125,14.289
176983150,101.56263,-67.150986,13.781
140576077,67.660457,-72.451103,14.515
415983461,15.968255,-15.91892,15.46
349834999,113.763259,-64.215759,14.34
232087467,31.011472,-71.253044,9.528
293348502,99.093843,-65.852333,13.841
260415425,95.558833,-58.035473,13.756
22722220,185.566234,-45.945747,11.268
106586084,109.882314,-24.298563,14.583
147251027,323.974218,-44.252071,9.796
369682510,18.417298,-65.038078,8.283
176396653,131.762245,-18.143291,11.59
279050051,102.177143,-54.000862,13.278
33715609,60.916309,-73.579918,14.226
297148586,202.60513,-17.46574,14.925
141485595,87.164921,-74.371323,13.553
55402762,77.934516,-63.105652,14.045
150064987,91.500888,-62.843128,13.62
423701525,21.938619,-16.281343,9.909
35664700,23.604016,-4.227922,13.069
257889166,43.574034,16.023994,10.772
422208941,151.464387,-16.250275,10.001
121048256,56.192472,-23.910633,14.224
176877713,182.993812,-9.444387,15.046
177310869,103.127129,-77.515144,14.437
88570895,48.79444,-27.464094,12.331
38089866,68.075619,-10.585593,10.086
30187053,73.608079,-68.516266,14.206
55452754,70.764671,-65.433182,13.909
49417349,173.460962,-2.821492,10.82
407623172,70.933499,-72.774734,13.933
287401163,82.475879,-67.332512,14.245
382520198,117.676025,-64.648071,14.985
300968156,118.137146,-71.409195,13.318
117645389,67.786159,-17.861122,14.214
332890416,34.824299,-4.084379,11.569
350433194,85.173299,-58.336353,13.992
300446247,111.648173,-66.237198,14.434
287872823,128.383671,-75.452255,9.735
80082955,330.976927,-32.525951,12.087
350742071,88.549653,-58.742889,13.857
289819317,161.153497,-16.964087,12.637
456514826,281.973129,-48.811855,10.091
300513427,112.175063,-66.242683,13.576
99671515,321.583318,-20.201902,13.462
292185032,106.607678,1.813133,12.863
281597358,9.023638,-54.451981,9.063
419063951,3.898486,-20.83865,14.502
228507187,358.023811,-17.018423,10.177
381026317,37.315629,9.374722,14.934
229138013,25.827231,-51.760593,11.01
12433585,2.824184,-27.045111,10.402
27966842,358.741744,-19.287664,9.207
308243389,46.550442,-36.292831,14.717
167365775,98.984323,-66.673981,13.647
382159312,80.981586,-55.842552,13.689
52018322,16.299163,-66.772324,12.475
41230282,91.54142,-67.464088,13.564
141544156,88.162161,-77.317749,14.188
300449551,111.83636,-69.949028,11.185
423761847,51.519936,-24.726217,15.484
150034525,91.349675,-64.147476,13.869
464381885,281.23752,-60.897942,9.785
74702241,300.717699,-22.673887,12.71
55293489,76.732767,-63.379669,13.961
405631262,191.55943,-13.167602,12.412
229047496,195.335663,-26.719582,13.512
76587359,228.808158,-30.977825,8.586
286331949,170.623038,-9.950531,12.855
374910453,88.812095,-62.746563,13.553
167551839,100.921658,-64.268379,13.526
142148639,100.352554,-73.852951,13.791
260367897,95.220769,-59.730789,14.427
349646776,112.146952,-63.459831,7.812
150297496,95.113978,-65.449684,14.593
259471719,70.209188,-51.157398,13.253
77004269,353.379286,-32.609413,12.378
54178362,231.199308,-32.141567,8.247
149478545,85.405487,-63.719498,14.144
439463054,19.922811,-22.312948,15.452
350619610,87.39025,-57.027142,14.002
382256048,82.140896,-59.170429,14.512
277939969,355.302452,-74.429657,13.354
167570481,101.29414,-63.28112,14.115
150431311,97.431794,-60.164722,13.608
246895171,9.378042,-28.489208,13.86
300013214,107.261256,-67.228317,13.481
167811759,104.879336,-62.910275,14.129
157008878,100.053082,-46.036667,9.331
150393814,96.784272,-61.563057,14.169
436636303,72.106984,15.113869,14.561
38828070,68.364318,-61.962254,14.504
401969686,58.10477,-2.987245,10.551
50061619,245.12358,-22.870052,14.45
300160682,109.354889,-71.116615,13.83
181860847,190.215466,-17.057364,12.048
428643747,179.347615,-18.414606,12.918
149664971,87.612115,-64.296616,14.361
150298962,95.047997,-62.812653,13.91
344302176,23.249122,5.715667,9.596
99648107,321.398593,-22.987507,8.596
77289831,314.310918,-23.111664,11.52
177257261,102.316003,-75.87468,13.851
149301775,82.946936,-59.941368,13.623
35650877,23.508799,-1.68605,9.329
92135381,355.587595,-13.937448,12.434
382030437,78.650926,-57.206993,14.004
114887396,310.263596,-39.934395,12.996
370037469,60.487809,-68.080246,14.956
124079306,91.615237,-23.20763,12.643
306669938,120.639028,-71.128914,13.889
260472498,96.013077,-56.123657,13.761
141544985,88.546345,-76.58223,14.447
271976355,114.390543,-73.777786,14.309
192788910,81.981139,-36.988949,13.825
264620347,80.813398,0.887107,8.887
229848444,138.010525,-21.770973,13.28
423496213,71.392979,-19.279039,13.517
77611827,153.124389,-0.637038,9.557
170586096,185.519071,-31.946211,7.726
140663455,72.760485,-74.364502,14.56
55367627,77.316536,-62.447819,14.02
149218159,81.970718,-60.728634,13.501
143374272,125.111898,-20.734495,15.138
120960352,54.473614,-22.098799,8.727
312025212,139.58572,9.544468,10.427
147114607,321.665267,-46.552662,11.411
348839218,98.740542,-56.530491,13.827
102178455,330.727382,-17.614111,12.582
418893290,120.452319,-31.581232,13.067
55364083,76.876932,-65.463974,14.605
413324905,160.310517,-23.279818,14.339
291009244,309.21238,-39.937054,11.006
294327639,108.855534,-58.941315,13.992
453356868,149.585902,-76.296532,13.232
396824201,148.172889,-16.380384,7.891
38363135,255.213855,-30.778772,14.823
300602693,113.328271,-70.785606,13.634
429343587,183.418798,-19.170351,13.442
406447626,28.800504,-5.30601,13.274
55479237,71.467222,-65.918076,13.595
260304479,94.616253,-57.220383,14.183
455097968,123.228807,2.003384,14.91
290025076,192.535328,-14.458087,13.414
300746369,116.501175,-67.017342,13.582
278962246,38.865553,8.40132,12.851
354572941,85.278409,-44.45507,13.795
31266267,76.721182,-71.804298,13.577
350477889,85.821515,-56.396835,13.608
31029964,76.53449,-69.18058,14.147
72598921,151.853879,-36.549232,9.797
264981744,115.709887,11.327073,8.355
108595580,285.618609,-24.741732,13.462
418578352,206.404864,-81.779182,8.905
175365283,348.031222,-37.990208,10.331
339663178,298.363054,-64.815254,9.949
177313055,103.706892,-74.248405,14.503
141214436,82.11062,-72.186996,14.907
91310766,311.385275,-42.950153,8.253
348996400,107.143587,-62.373554,13.767
453080040,113.766204,-69.921394,13.551
41229094,91.594898,-68.324837,13.797
326100763,310.313923,-20.157793,14.152
283930831,151.899663,-20.606524,14.87
55602363,73.431147,-64.502625,13.654
176935267,100.513802,-67.323059,14.269
381025396,37.091394,10.567451,10.535
350092776,114.963946,-62.589409,14.212
407878148,275.887214,-80.777916,10.033
350622221,87.51135,-56.701035,13.787
2472151,194.037359,-17.239548,14.949
150031561,91.019859,-63.458298,14.417
272236503,117.745833,-72.840874,14.685
150430483,97.112494,-61.150536,14.884
25195344,63.832769,-67.868309,13.647
349968999,114.210261,-61.314255,13.746
70775634,1.386387,-30.7521,11.207
374909806,88.819873,-63.753342,14.431
306669782,120.466717,-71.357048,14.161
370226388,85.457997,-73.697876,13.67
136844168,23.091782,-11.456898,12.62
382519025,117.403048,-65.735542,13.543
77528466,13.190148,-17.403053,14.272
209184851,299.032467,-29.561804,13.733
149479330,85.394566,-62.533596,14.377
374860482,88.558945,-62.429554,13.612
156639842,192.483816,-11.359682,15.426
55559972,73.011903,-65.454384,13.893
437345684,225.020327,-18.594654,14.421
149392233,84.352486,-61.613277,14.313
32150065,59.013431,-70.40152,14.462
381979686,77.6771,-58.836208,13.547
167887329,105.1561,-62.386929,14.566
40272192,77.160987,-68.78257,14.29
229150753,27.789167,-50.491707,13.408
38539670,56.004342,-6.483114,10.428
308048567,155.508456,-12.620982,14.037
142105651,99.070989,-72.096436,13.432
38631988,64.914602,-63.381336,13.93
119179489,89.082408,22.187698,13.279
141979119,96.41452,-74.015121,13.972
707823,204.838007,-10.561666,14.747
47428803,165.190758,-2.617554,14.661
349680281,112.364917,-60.351082,14.886
370037966,60.674168,-69.803749,13.564
167887227,105.041206,-62.230743,14.476
350142750,115.572902,-63.518551,14.378
29832308,66.503435,-70.214081,13.634
41464648,93.047194,-69.476616,13.968
41593810,94.250955,-68.019676,13.856
348900636,106.349424,-61.178097,13.705
106900981,161.562971,-41.464394,6.948
38584556,63.779095,-63.49456,13.874
122504472,38.009603,-35.418983,13.795
271638933,108.867769,-74.341232,13.514
1105009,130.59002,-17.084887,14.965
251109417,38.783499,-4.245225,13.072
243009315,60.507288,17.844398,11.222
278658834,328.395016,-69.373627,13.13
350043383,155.481868,9.861355,13.723
141280225,82.797611,-76.24073,13.809
218986070,42.321862,-17.911013,13.386
53854170,158.838174,-31.631252,13.23
272356556,119.61022,-72.682671,14.647
441025052,324.082504,-21.196259,15.329
149104760,80.540337,-64.182297,14.591
248659727,67.523299,-2.233361,10.64
197589849,326.65775,-37.117725,12.34
177178604,105.133576,-68.228813,14.118
284082067,17.817916,-5.951116,12.418
209184515,298.980677,-29.884247,13.723
1397676,74.406565,-30.378017,15.277
152964595,46.677055,-43.172276,8.98
464383887,281.543278,-60.638973,12.01
259541851,71.679634,-49.860527,10.058
148490911,102.732946,-40.127083,14.03
64544073,106.934919,-26.191957,13.909
65264408,359.977115,-25.081039,10.607
179232118,79.32628,-67.922585,10.471
281103135,230.136213,-21.024376,14.596
448695777,182.079053,-33.344406,12.71
321978658,0.970988,-48.822697,10.186
192561880,154.906235,-23.762455,14.845
169251286,160.953672,-0.651066,12.661
148087581,229.653094,-37.741356,13.437
389864614,87.491389,-67.26445,13.679
238162237,106.418805,-48.838936,8.83
177749011,106.412867,-2.928199,15.193
149159329,81.551874,-65.829681,13.571
257568313,53.101652,-21.603527,12.292
177256443,102.096784,-77.575127,14.172
129678819,321.766637,-36.204254,12.155
140595456,68.506079,-72.719398,14.503
96773778,294.726449,-28.787663,11.619
271906687,113.902089,-72.535561,14.525
238334745,120.640563,-49.442204,12.835
72165587,306.514113,-20.136501,14.627
281583549,115.948266,-62.692001,13.543
141184496,81.398679,-73.631577,14.059
177285804,102.580221,-77.726128,14.252
388181659,105.685583,-74.509346,13.701
271597387,108.589475,-76.964203,13.852
260241711,93.498878,-55.32431,14.39
33864224,65.213668,-72.898949,14.446
346631320,294.291396,-82.685867,12.191
350342787,84.528067,-55.882412,14.205
242986999,59.683494,17.11907,7.792
344333363,26.346417,-16.44179,9.819
77479879,12.589518,-15.764118,14.774
349681141,112.5631,-60.504295,14.097
50619695,82.272327,-1.650275,8.813
1473283,146.932081,-12.151636,12.663
398448868,298.007348,-72.703362,11.232
303595145,75.312797,17.694031,13.883
363317453,146.090383,-50.773674,14.246
141411463,84.271329,-73.990402,14.67
183561364,5.894757,-37.191982,9.851
150299420,95.084468,-61.82909,13.897
425636770,232.390734,-76.794281,9.411
260369279,95.140534,-56.779057,13.905
149121129,80.875832,-63.25029,13.617
176732276,142.138384,-19.578218,8.094
38570580,63.130004,-63.092037,13.629
25154833,63.392796,-67.545586,14.369
301610817,169.079892,1.662719,12.631
134227131,106.814568,-44.447128,10.119
179506671,80.281733,-69.197159,14.414
41859722,20.428242,-39.872547,10.248
150358408,96.199953,-61.921654,13.928
206711944,54.56611,-14.139383,8.997
63105744,118.226929,19.041332,12.903
374311938,159.982125,2.504942,9.135
290819100,307.97028,-37.71611,9.847
300653585,114.277418,-68.973549,13.461
385330780,181.672553,-13.036528,12.063
177311015,103.435813,-77.85141,13.599
271575965,106.131796,-76.801338,14.567
404973972,85.249751,-71.313545,14.584
48236119,99.210524,-20.102915,13.7
375565136,170.030532,-24.760351,9.969
389569157,86.682015,-67.16468,14.272
165185142,91.805347,-42.764713,9.984
278862211,100.554056,-57.216759,13.964
193323947,178.291463,-13.262393,12.745
41862035,20.905143,-41.269833,7.248
7980824,156.931236,-1.119511,11.497
293219126,98.251528,-65.843956,14.161
350860611,90.263812,-59.112167,14.933
150356804,96.066695,-64.943794,13.756
385312659,181.549584,-12.450219,10.546
55650036,73.818292,-63.723038,14.196
177308359,103.215754,-73.064507,13.884
350296906,83.699114,-55.585354,14.142
293694754,98.255004,-43.61898,9.875
349786865,113.009385,-65.739769,13.729
375033838,99.423409,-60.255764,13.63
38539802,56.09208,-5.877338,11.028
349521907,111.440248,-65.523148,13.723
92225566,11.103874,-15.302502,14.456
349196975,108.92509,-63.860386,13.748
33475577,25.707871,-24.229824,10.407
293936118,106.50705,-57.678387,13.957
287636427,125.167482,-72.561066,13.073
434497901,173.146438,-19.696459,14.024
375032523,99.366694,-61.771385,14.676
142014847,96.510064,-73.508041,12.519
80469133,12.301661,-44.59071,10.196
10007561,51.098769,-7.358933,8.906
241830420,216.714501,-37.678303,9.396
142978764,53.66004,-31.07288,11.068
279053631,102.315284,-59.566231,14.267
167655052,102.427177,-62.23502,14.004
350743279,88.844463,-58.280769,13.664
372126196,311.312144,-69.031342,13.368
17661191,117.439659,13.010369,14.959
260416380,95.642272,-56.153202,13.969
203817827,246.410814,-22.96389,11.933
120430171,0.654931,-39.320057,10.962
32150029,59.180378,-70.515137,13.649
457036114,100.920445,22.866549,14.665
170784757,68.924754,-35.716026,13.159
61179783,335.017394,-33.687771,7.576
323494465,135.508008,6.658133,10.718
149541942,86.095801,-64.703888,13.791
167698719,103.120674,-61.748966,9.488
142106816,99.205316,-73.994545,14.013
30379288,198.255363,-40.836117,9.955
28093161,14.021411,-20.365112,9.927
177388620,104.763555,-75.416603,13.947
404415436,330.351359,-80.576042,14.345
150246985,94.134404,-62.89959,14.153
388285907,170.083602,-84.133789,13.488
388977683,57.749344,11.992146,12.251
38710661,66.766287,-61.840405,14.027
97971045,199.660396,-27.393187,12.749
150275933,94.998254,-64.212425,14.082
369395662,12.380377,-22.734079,12.657
271906807,113.796469,-72.682213,13.832
33877894,66.020317,-75.156059,14.085
247134609,113.262055,13.185427,8.303
41086481,90.694436,-67.752609,13.52
12523124,51.294375,-6.735696,7.973
38571728,63.291372,-65.30574,13.864
348992510,106.803343,-63.007721,13.553
321291328,159.359342,-9.410668,14.35
441464221,353.245226,-19.711126,8.631
55367162,77.178782,-63.365658,14.27
65289375,359.968805,-29.327841,8.854
167342421,98.77846,-67.507027,14.116
466195525,301.832745,-65.852654,8.331
139369249,67.162069,-66.531837,14.395
149347445,83.583067,-60.190659,13.611
332705986,63.540587,-12.543008,14.664
6169414,112.359278,-6.202664,13.305
38826890,68.230357,-61.162907,14.23
257202486,6.954764,0.405431,12.154
179639800,80.538143,-66.793907,14.234
31605993,127.957485,-1.991989,14.735
293272880,98.869535,-60.520401,13.966
350929654,90.493691,-55.51432,13.869
299967130,97.538822,-24.54398,13.401
37671768,255.031102,-30.592468,12.234
231083939,68.365905,-69.369514,14.605
81986049,176.037757,-5.573133,8.226
88482366,47.289381,-29.195219,15.053
373242392,70.076054,10.003797,12.095
268587295,15.44632,-19.419323,7.681
169250096,160.849369,-5.689464,9.246
31963445,55.270747,-70.772026,9.407
88363940,44.567047,-28.368649,8.558
391903421,106.32047,-75.052979,10.743
279355301,104.605367,-58.679146,14.217
258671730,146.992299,13.208304,12.738
149039143,78.477978,-65.01783,14.729
271905418,113.710309,-72.884392,13.991
280777557,136.938446,-3.588196,15.204
346898065,24.407187,7.146504,9.075
41363423,92.918445,-70.510269,14.375
184281837,5.787944,-12.492007,10.374
277438678,140.119755,-0.518164,13.329
29728192,151.278241,-30.241604,8.462
442957233,81.286157,-16.707514,14.093
349646833,112.143317,-63.530056,14.593
220536846,43.110167,-59.932137,8.016
425930734,2.392835,-60.358154,13.478
250410359,30.952507,-4.578747,7.898
141808067,92.566007,-72.432068,14.704
350652515,87.752181,-55.265804,13.921
36761736,41.348141,-9.854751,9.18
262811439,23.649891,5.866643,13.756
52131277,161.166609,-18.833391,10.524
410314568,36.827061,-84.81353,10.718
149273033,82.962279,-64.256523,14.154
97262172,295.934325,-24.723116,7.76
177033730,102.746603,-71.812416,13.628
300138936,108.663801,-69.482971,13.782
167574327,101.516427,-61.239807,14.026
33839933,64.684451,-72.90406,14.014
165193140,48.081364,-40.040939,10.101
349411974,110.773115,-60.412823,14.488
146804801,71.51447,-9.785107,10.024
341587777,203.108527,-66.361641,12.408
71094639,153.315093,-33.334347,11.806
41362993,92.777733,-70.954659,13.988
41109497,91.05758,-71.534996,13.673
55847780,75.797537,-63.989574,11.807
147382061,326.558292,-42.526798,11.513
41595865,94.185232,-69.815201,14.21
66553463,17.244796,-15.571224,15.487
92224834,11.023408,-13.328531,13.383
146727334,45.188278,-45.404182,10.214
294272888,108.390132,-59.23241,13.922
141214488,82.196429,-72.228188,14.555
141156675,80.853821,-73.825783,13.778
167011632,95.069962,-68.165054,14.469
120895973,36.664265,-29.0924,9.047
57407414,172.177369,-31.724106,12.064
350843732,89.976042,-58.161324,14.13
300709960,115.241249,-71.469955,13.533
20717515,214.635345,-16.835461,12.709
309326433,221.913268,-22.811743,13.798
25195486,64.042351,-68.334015,13.819
38708239,66.469688,-63.14677,11.302
337138492,34.519285,6.215707,10.964
300809846,116.603447,-68.715744,14.102
9338499,191.316754,-29.085936,13.624
167307785,98.254362,-69.350014,11.194
138711927,0.808322,-19.716837,12.825
293266478,2.116236,0.264805,10.116
382302171,83.233497,-58.938999,14.923
63695028,4.675181,-29.956879,7.818
25079964,60.762195,-69.176018,13.751
344660188,14.990374,3.840783,10.474
385352116,196.388775,-17.863413,12.5
151892902,355.645281,-28.181133,7.771
234615029,96.381139,5.671705,14.265
266616650,119.160083,0.094115,13.789
186844730,133.765704,-35.124546,13.462
302461059,47.275559,14.873784,10.919
231076312,67.900643,-68.5718,14.99
290487897,139.078602,3.307423,9.51
140826515,75.180053,-76.101128,13.834
306672414,120.711439,-67.812279,13.727
358710759,72.325964,-61.941368,13.544
35029246,180.23241,-4.611796,14.675
170112858,121.426633,-9.731406,13.303
27634099,123.175241,17.606203,11.823
161572173,74.621361,-45.191895,11.292
140898188,76.775649,-76.885551,13.611
328428160,47.634252,2.55713,9.688
277696164,153.287861,5.496458,8.735
272145050,9.045177,1.704288,12.758
278779212,99.891792,-56.826496,13.541
374910504,88.8903,-62.658554,13.776
89197890,89.740541,13.19804,13.044
343814578,50.025957,2.835875,9.089
150437914,97.599967,-65.537827,13.665
377020600,29.805709,6.802173,12.95
429162491,177.044916,-29.034971,14.115
167086639,95.934621,-67.894905,13.655
294670381,70.789271,-68.740875,13.741
59131486,74.798986,17.382429,14.464
60877354,66.38949,13.730085,12.87
350342887,84.529912,-56.11631,14.003
21825643,181.625195,-44.861679,10.066
80316911,8.470687,-44.457531,13.007
290754931,84.634811,-53.206654,13.499
257001043,321.518193,-16.58283,12.797
296845136,158.258422,-14.013718,8.567
70803291,234.840517,-19.530989,14.406
300513789,112.420426,-66.078529,14.38
257421528,22.314889,-16.639692,11.991
396902348,168.902059,-9.214014,15.264
437267113,173.851009,-19.22588,13.635
141334227,83.766292,-76.024025,13.956
271889580,112.771866,-75.605217,13.408
306577055,119.33562,-68.013969,14.262
302830484,83.092212,12.300646,13.035
140828861,75.28825,-74.444336,14.463
43374189,10.134272,-29.868284,8.123
344910508,151.41283,5.454826,13.519
350712123,88.308009,-58.748173,13.659
260243480,93.851234,-56.057423,14.251
271905891,113.343552,-72.262772,14.612
300091555,108.453545,-68.418312,14.078
144146577,176.595274,-10.002741,9.503
370236267,105.399453,-73.614258,14.196
278989147,101.922839,-58.456051,14.368
348995239,106.996359,-64.192596,13.784
271811673,112.263832,-73.856476,13.795
97785117,289.264287,-37.710133,14.002
179036763,79.025158,-66.423943,14.4
117798466,70.098959,-17.344427,11.802
139369264,67.053194,-66.560127,13.569
114955023,72.736219,-16.360214,14.441
201305869,3.573037,-58.29744,13.195
147589834,105.144663,-16.400812,13.127
339770502,111.037155,-59.288471,13.611
170848592,70.24202,-30.887419,13.131
142829003,138.855683,-0.80894,13.771
350434420,85.189642,-55.32832,14.264
5796257,348.969499,-13.36646,13.49
141426986,85.008236,-72.050446,13.833
167796497,104.445552,-60.746487,14.086
365461285,64.727736,7.096544,13.803
41335545,92.120444,-66.125282,13.724
370102151,69.744917,-71.058861,14.569
270463680,33.818597,5.612202,12.942
220477247,75.580648,-58.118847,14.919
272086916,115.481212,-72.568977,14.779
251884145,10.456597,-31.236156,11.068
169219832,292.087447,-23.933441,10.715
144158960,176.794232,-6.886556,14.959
9994636,241.344546,-20.853275,13.407
293270330,98.723756,-64.914253,13.669
274000285,42.6698,-21.551769,9.14
396864317,62.447586,3.336111,12.044
167004234,95.017927,-71.075317,14.456
167810344,104.787538,-65.377869,14.359
355336798,297.150413,-49.305073,9.006
441223187,294.832254,-38.767822,13.269
300009154,106.851513,-70.859108,13.803
443998895,131.370925,6.247206,11.068
201294749,3.374884,-54.825565,12.461
407048413,144.140406,7.122675,7.569
269173757,236.687409,-52.910313,14.234
214534494,261.641883,-51.046757,12.866
66919641,88.541187,-11.501787,14.85
101103415,58.025451,-42.101067,13.495
167889512,105.438322,-65.770027,14.123
148400669,102.235028,-37.275909,9.329
140689200,72.901561,-73.368248,13.604
231089097,68.55281,-67.665451,14.302
167570403,101.21664,-63.12772,11.745
349193569,108.815557,-62.542812,14.156
350861667,90.554112,-58.518841,13.503
382624566,118.378129,-62.958603,9.463
350298123,83.656304,-58.818233,13.694
260005340,91.238156,-54.742775,14.551
349229527,205.764858,-22.803692,9.038
260299044,94.417947,-56.398495,13.616
348961296,106.686587,-62.58712,13.757
402047994,352.495431,-52.440235,12.162
149155634,81.284102,-61.633827,13.628
32154734,59.795414,-67.377594,14.728
176934461,100.546709,-66.17009,14.647
167525942,100.380511,-61.670044,11.825
185246326,174.659072,-11.239268,8.154
343718662,272.838378,-74.133949,11.305
38469763,61.846567,-63.930775,13.897
407662043,83.167593,-73.063545,14.351
83357169,214.551561,-27.521463,8.251
185260070,175.19694,-8.550854,9.841
279090218,102.616252,-59.079147,13.525
123370040,31.902779,-32.731945,12.37
167166077,96.777772,-69.701103,14.572
25079324,60.814338,-67.182518,14.764
246889405,8.630505,-26.754827,9.34
118557460,69.202954,21.031937,13.061
271596832,108.258456,-75.801224,13.518
49763203,275.425967,-27.102467,12.688
8002323,234.388501,-30.774881,14.449
347552807,45.017995,2.023002,11.482
149178859,81.810985,-64.452377,13.53
382202082,81.787556,-57.980385,14.966
382065498,79.340923,-59.613579,13.903
141527708,87.744187,-76.315697,14.088
349153299,108.14974,-60.270679,13.653
140497024,21.723358,-31.876396,10.133
363416090,164.377243,-24.325356,13.145
30027000,43.334445,-14.009564,13.94
260708821,98.479652,-57.990108,13.799
30030963,73.220291,-69.249619,14.347
364591183,85.954449,-74.025955,14.382
382436758,117.251885,-64.166534,11.175
250196734,65.218479,-2.625432,11.023
149499835,85.619786,-63.777721,13.321
167245958,97.559439,-66.070259,14.365
30321772,74.37081,-69.645691,11.643
129783770,53.896999,-37.048347,13.712
300939719,117.997269,-70.515045,13.711
43450829,11.413362,-27.921204,12.697
38609680,64.855789,-65.451469,13.717
5393851,146.516713,-21.373508,9.28
31311255,88.226159,-67.16687,14.406
176283722,1.222208,-11.414261,12.202
302863247,94.671907,9.312652,13.746
167043770,95.610314,-70.609703,14.264
350715484,88.43849,-57.379372,13.652
303760478,75.781897,13.730695,8.271
319403670,193.884415,-10.196217,13.921
41110307,90.885063,-70.764664,13.802
349569568,111.455591,-59.945328,14.515
29832757,66.623241,-71.247887,14.624
271726332,110.945091,-75.698517,14.992
391924657,106.710811,-77.406372,13.914
373771527,81.475803,-70.221771,14.01
9178274,352.415377,-23.820301,12.691
278407301,303.43112,-30.320288,15.413
448938926,66.929879,4.573721,12.553
55760312,75.278228,-63.11858,14.309
130297281,104.060646,-46.988216,9.34
292202337,230.887316,-25.370729,9.013
41975781,22.937627,-36.442986,13.321
30719739,75.606096,-67.170914,13.844
54602316,232.25995,-33.374527,12.78
25077870,60.452303,-68.511681,13.599
67273647,241.080582,-26.851927,12.305
348995974,107.00063,-63.041397,14.942
55478682,71.136303,-64.947777,13.706
300867370,117.428252,-67.803207,14.38
294092533,107.375825,-58.015594,14.294
114793842,359.440196,-21.519114,13.469
167752626,103.800495,-62.308891,13.604
98660253,8.97379,-23.740343,14.015
410410176,166.939612,-22.261992,12.974
389867975,87.667082,-66.946754,13.485
186840063,133.677799,-32.812122,12.498
36727890,344.080051,-10.691367,12.5
260075598,91.658042,-58.477142,13.851
25152773,62.960733,-71.630493,14.212
377061350,148.049086,8.112407,8.023
46297274,132.754911,15.134582,14.494
150430934,97.180291,-60.402264,13.74
200389167,78.330609,-44.004124,12.595
55757565,75.026994,-65.760834,10.945
306573220,119.021159,-70.740471,13.824
136846603,8.208748,-13.257629,8.183
366257359,219.065324,-30.445053,12.013
109427796,286.487281,-29.080244,12.025
139704759,66.685145,-20.06349,15.426
350299492,83.884709,-57.386986,14.009
141528157,87.715581,-75.335617,13.579
79054145,315.619814,-53.407333,10.942
149254115,82.791732,-62.360519,13.995
234925472,98.339407,3.702908,13.217
179634735,80.611934,-68.784554,13.926
149500318,85.795493,-64.418213,14.45
13910676,74.043852,-37.005005,9.98
55399734,70.310473,-63.89566,14.922
350025438,114.63656,-64.858658,14.301
37385678,92.05219,-26.120539,13.388
120586821,4.517349,-41.874424,12.842
268731362,18.475998,-20.538406,14.436
327015234,210.431995,-64.088432,11.603
112825813,292.046052,-35.491928,12.249
179300973,159.890648,-18.335855,10.627
246822324,4.782578,-27.999653,14.064
270465816,33.989066,5.635356,15.506
71335815,331.214497,-47.533863,11.201
232254136,91.769412,0.136145,12.123
75094979,302.149588,-23.590511,7.014
52079330,17.405094,-66.870163,12.116
350033382,155.111436,10.111063,9.466
34197811,61.099263,-10.976366,11.018
176957273,100.861251,-66.360817,14.936
117797892,70.011646,-16.700645,12.944
220411341,70.657887,-59.570145,13.603
302334147,320.546772,-25.272285,9.831
25168800,326.341554,-18.58066,8.936
101906622,201.485056,-33.220879,13.255
12510382,4.123476,-24.60397,14.421
284071322,152.608482,-22.001095,12.787
245829258,68.054879,15.079008,13.708
55558409,72.983429,-62.363247,13.663
382265668,82.662813,-59.794884,14.695
452735594,195.586939,-19.334251,13.495
356680917,173.660037,-83.107231,12.315
392834027,158.065032,7.837419,13.561
219937398,289.482724,-54.670769,9.925
350764853,88.957282,-57.885834,14.106
355220888,108.615711,-50.988468,13.83
41592554,94.416893,-66.975136,13.768
141436237,84.819176,-77.475487,14.286
38588223,56.76972,-11.903029,12.167
26229416,153.175658,-5.883148,11.175
177021865,102.272091,-67.144112,14.161
349060990,107.558295,-61.939594,14.04
167549357,100.850197,-62.864128,14.665
146830441,124.329051,-32.189548,11.811
380546841,173.991679,0.420211,9.11
365006871,164.16349,6.412665,11.226
179115568,79.076712,-69.620644,13.585
141911173,94.706159,-76.062004,13.655
179237337,79.693924,-66.634399,14.648
300739939,115.343264,-69.025871,11.967
193086405,156.454457,-27.266102,14.16
29780833,64.97181,-69.55471,13.797
152808846,343.703279,-39.347691,9.687
167750386,103.538022,-65.418236,14.092
141975857,95.717369,-74.939293,14.098
373679623,81.147737,-69.638351,14.244
71035967,153.15281,-32.410004,10.07
300654079,114.21092,-69.640862,14.631
271574476,105.988047,-73.851852,14.571
167894480,105.590932,-61.774239,11.881
410067806,162.455871,-15.445384,11.603
